,training_acc,val_acc,training_loss,val_loss
0,0.0507117435336113,0.05673758685588837,3.052823543548584,3.0434300899505615
1,0.05782918259501457,0.060283686965703964,3.042778253555298,3.041015863418579
2,0.06227758154273033,0.060283686965703964,3.0433757305145264,3.0416152477264404
3,0.0631672590970993,0.060283686965703964,3.0409483909606934,3.038928508758545
4,0.08096085488796234,0.060283686965703964,3.0387580394744873,3.037415027618408
5,0.09786476939916611,0.09574468433856964,2.9623916149139404,2.95563006401062
6,0.11298932135105133,0.09929078072309494,2.8990612030029297,2.8712427616119385
7,0.1521352380514145,0.1808510571718216,2.766462802886963,2.7521491050720215
8,0.20017793774604797,0.27304965257644653,2.5745813846588135,2.4691884517669678
9,0.2775800824165344,0.39361703395843506,2.268056869506836,2.091946601867676
10,0.39768683910369873,0.4822694957256317,1.8618732690811157,1.6469579935073853
11,0.5008896589279175,0.567375898361206,1.5616453886032104,1.3331894874572754
12,0.5969750881195068,0.6418439745903015,1.2236566543579102,1.1213592290878296
13,0.6290035843849182,0.73758864402771,1.0615906715393066,0.9634310603141785
14,0.7206405401229858,0.7695035338401794,0.8156912326812744,0.7006252408027649
15,0.7651245594024658,0.8510638475418091,0.6961597800254822,0.5161073803901672
16,0.7962633371353149,0.8368794322013855,0.570508599281311,0.5382651090621948
17,0.836298942565918,0.8368794322013855,0.46946612000465393,0.5349804162979126
18,0.8558719158172607,0.9007092118263245,0.4071647524833679,0.3464040160179138
19,0.8434163928031921,0.847517728805542,0.4341784417629242,0.44004884362220764
20,0.8905693888664246,0.890070915222168,0.347958505153656,0.3376215398311615
21,0.9039145708084106,0.936170220375061,0.283949613571167,0.2678297460079193
22,0.8905693888664246,0.9184397459030151,0.3580412268638611,0.2959620952606201
23,0.9101423621177673,0.911347508430481,0.26779791712760925,0.3259727656841278
24,0.918149471282959,0.932624101638794,0.26087114214897156,0.26334235072135925
25,0.9288256168365479,0.8794326186180115,0.21387946605682373,0.38726896047592163
26,0.9270462393760681,0.932624101638794,0.1995238959789276,0.2336849421262741
27,0.9368327260017395,0.914893627166748,0.18412227928638458,0.3103773593902588
28,0.9208185076713562,0.8865247964859009,0.25296249985694885,0.3583672046661377
29,0.9270462393760681,0.890070915222168,0.2160259634256363,0.406428724527359
30,0.959964394569397,0.9397163391113281,0.11981692910194397,0.23384542763233185
31,0.9564056992530823,0.9397163391113281,0.13292540609836578,0.18661336600780487
32,0.9697508811950684,0.9290780425071716,0.10702401399612427,0.2829028069972992
33,0.9697508811950684,0.9468085169792175,0.09515946358442307,0.18702149391174316
34,0.9644128084182739,0.9468085169792175,0.10635533183813095,0.21778151392936707
35,0.959964394569397,0.9432623982429504,0.1378163993358612,0.23912657797336578
36,0.9697508811950684,0.9503546357154846,0.09942043572664261,0.22175395488739014
37,0.940391480922699,0.9042553305625916,0.1847618818283081,0.2859588861465454
38,0.9475088715553284,0.9290780425071716,0.14480140805244446,0.21030141413211823
39,0.9697508811950684,0.9468085169792175,0.10738708078861237,0.1657761037349701
40,0.975978672504425,0.9539006948471069,0.07180893421173096,0.186263769865036
41,0.9510676264762878,0.936170220375061,0.20238178968429565,0.21488939225673676
42,0.9661921858787537,0.9290780425071716,0.10830271989107132,0.23735828697681427
43,0.9741992950439453,0.9432623982429504,0.07428882271051407,0.22937306761741638
44,0.9715302586555481,0.9078013896942139,0.09229017049074173,0.29929319024086
45,0.9572953581809998,0.932624101638794,0.14398379623889923,0.23376113176345825
46,0.9733096361160278,0.957446813583374,0.0779724270105362,0.13376246392726898
47,0.9750889539718628,0.9432623982429504,0.07437702268362045,0.2319127321243286
48,0.9733096361160278,0.936170220375061,0.08020529896020889,0.20736092329025269
49,0.935943067073822,0.9219858050346375,0.2200702577829361,0.22733436524868011
